,path,label_str
3993,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-02-17.wav,neutral
3994,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_IEO_ANG_LO.wav,angry
3995,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_MTI_SAD_XX.wav,sad
3996,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_ITH_HAP_XX.wav,happy
3997,drive/My Drive/Speech Emotion Recognition/data/CREMA/1048_WSI_NEU_XX.wav,neutral
3998,drive/My Drive/Speech Emotion Recognition/data/CREMA/1014_IWL_HAP_XX.wav,happy
3999,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-02-18.wav,happy
4000,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_TIE_HAP_XX.wav,happy
4001,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-02-01.wav,happy
4002,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-02-01.wav,happy
4003,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_IWL_HAP_XX.wav,happy
4004,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_IEO_ANG_LO.wav,angry
4005,drive/My Drive/Speech Emotion Recognition/data/CREMA/1046_TAI_SAD_XX.wav,sad
4006,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_WSI_ANG_XX.wav,angry
4007,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-02-23.wav,angry
4008,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_IWW_NEU_XX.wav,neutral
4009,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_TIE_HAP_XX.wav,happy
4010,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_IOM_SAD_XX.wav,sad
4011,drive/My Drive/Speech Emotion Recognition/data/CREMA/1006_IWL_HAP_XX.wav,happy
4012,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_IEO_HAP_HI.wav,happy
4013,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-01-13.wav,happy
4014,drive/My Drive/Speech Emotion Recognition/data/CREMA/1046_DFA_NEU_XX.wav,neutral
4015,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_TSI_SAD_XX.wav,sad
4016,drive/My Drive/Speech Emotion Recognition/data/CREMA/1024_ITS_ANG_XX.wav,angry
4017,drive/My Drive/Speech Emotion Recognition/data/CREMA/1049_TSI_SAD_XX.wav,sad
4018,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-01-01-18.wav,sad
4019,drive/My Drive/Speech Emotion Recognition/data/CREMA/1020_TSI_ANG_XX.wav,angry
4020,drive/My Drive/Speech Emotion Recognition/data/CREMA/1049_TIE_ANG_XX.wav,angry
4021,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-02-05.wav,neutral
4022,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-01-23.wav,happy
4023,drive/My Drive/Speech Emotion Recognition/data/CREMA/1009_IWL_NEU_XX.wav,neutral
4024,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-01-21.wav,angry
4025,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-02-18.wav,sad
4026,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_TAI_NEU_XX.wav,neutral
4027,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_ITH_NEU_XX.wav,neutral
4028,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_ITS_HAP_XX.wav,happy
4029,drive/My Drive/Speech Emotion Recognition/data/CREMA/1036_TSI_NEU_XX.wav,neutral
4030,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_ITS_ANG_XX.wav,angry
4031,drive/My Drive/Speech Emotion Recognition/data/CREMA/1025_ITH_HAP_XX.wav,happy
4032,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_DFA_ANG_XX.wav,angry
4033,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-21.wav,happy
4034,drive/My Drive/Speech Emotion Recognition/data/CREMA/1029_IOM_SAD_XX.wav,sad
4035,drive/My Drive/Speech Emotion Recognition/data/CREMA/1006_TAI_HAP_XX.wav,happy
4036,drive/My Drive/Speech Emotion Recognition/data/CREMA/1066_ITH_ANG_XX.wav,angry
4037,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-01-15.wav,angry
4038,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-01-06.wav,angry
4039,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-01-11.wav,sad
4040,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-02-10.wav,happy
4041,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_TIE_SAD_XX.wav,sad
4042,drive/My Drive/Speech Emotion Recognition/data/CREMA/1048_ITS_HAP_XX.wav,happy
4043,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-01-02-24.wav,angry
4044,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_WSI_HAP_XX.wav,happy
4045,drive/My Drive/Speech Emotion Recognition/data/CREMA/1014_IEO_ANG_MD.wav,angry
4046,drive/My Drive/Speech Emotion Recognition/data/CREMA/1048_IWL_NEU_XX.wav,neutral
4047,drive/My Drive/Speech Emotion Recognition/data/CREMA/1066_TSI_NEU_XX.wav,neutral
4048,drive/My Drive/Speech Emotion Recognition/data/CREMA/1054_ITH_ANG_XX.wav,angry
4049,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_MTI_HAP_XX.wav,happy
4050,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_WSI_NEU_XX.wav,neutral
4051,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_ITH_SAD_XX.wav,sad
4052,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_IEO_HAP_HI.wav,happy
4053,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_TIE_HAP_XX.wav,happy
4054,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_IEO_ANG_HI.wav,angry
4055,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_IEO_SAD_LO.wav,sad
4056,drive/My Drive/Speech Emotion Recognition/data/CREMA/1032_IWL_SAD_XX.wav,sad
4057,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_ITS_SAD_XX.wav,sad
4058,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_TSI_HAP_XX.wav,happy
4059,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_TAI_ANG_XX.wav,angry
4060,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_ITS_SAD_XX.wav,sad
4061,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_TSI_NEU_XX.wav,neutral
4062,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_IEO_HAP_MD.wav,happy
4063,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_IEO_ANG_HI.wav,angry
4064,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_IEO_SAD_MD.wav,sad
4065,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_WSI_HAP_XX.wav,happy
4066,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_DFA_NEU_XX.wav,neutral
4067,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_TSI_HAP_XX.wav,happy
4068,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_IOM_SAD_XX.wav,sad
4069,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_TSI_SAD_XX.wav,sad
4070,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_IEO_ANG_MD.wav,angry
4071,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-01-02-19.wav,sad
4072,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-02-11.wav,happy
4073,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_IOM_NEU_XX.wav,neutral
4074,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_MTI_NEU_XX.wav,neutral
4075,drive/My Drive/Speech Emotion Recognition/data/CREMA/1021_ITH_ANG_XX.wav,angry
4076,drive/My Drive/Speech Emotion Recognition/data/CREMA/1036_ITH_SAD_XX.wav,sad
4077,drive/My Drive/Speech Emotion Recognition/data/CREMA/1014_IEO_NEU_XX.wav,neutral
4078,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_TAI_SAD_XX.wav,sad
4079,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_TIE_NEU_XX.wav,neutral
4080,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_ITH_NEU_XX.wav,neutral
4081,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_WSI_ANG_XX.wav,angry
4082,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_ITH_SAD_XX.wav,sad
4083,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_TSI_SAD_XX.wav,sad
4084,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_DFA_SAD_XX.wav,sad
4085,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_TAI_NEU_XX.wav,neutral
4086,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_IEO_HAP_HI.wav,happy
4087,drive/My Drive/Speech Emotion Recognition/data/CREMA/1025_IEO_ANG_LO.wav,angry
4088,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_TIE_HAP_XX.wav,happy
4089,drive/My Drive/Speech Emotion Recognition/data/CREMA/1054_TSI_ANG_XX.wav,angry
4090,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_TSI_NEU_XX.wav,neutral
4091,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_IEO_ANG_MD.wav,angry
4092,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-02-09.wav,angry
4093,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_TAI_SAD_XX.wav,sad
4094,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_IEO_ANG_HI.wav,angry
4095,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-02-01.wav,angry
4096,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_IOM_ANG_XX.wav,angry
4097,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_IEO_SAD_MD.wav,sad
4098,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-01-18.wav,sad
4099,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_ITS_ANG_XX.wav,angry
4100,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_IWW_HAP_XX.wav,happy
4101,drive/My Drive/Speech Emotion Recognition/data/CREMA/1006_ITH_SAD_XX.wav,sad
4102,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_TIE_ANG_XX.wav,angry
4103,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_IEO_HAP_MD.wav,happy
4104,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-07.wav,happy
4105,drive/My Drive/Speech Emotion Recognition/data/CREMA/1027_WSI_NEU_XX.wav,neutral
4106,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_WSI_ANG_XX.wav,angry
4107,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_DFA_HAP_XX.wav,happy
4108,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_MTI_ANG_XX.wav,angry
4109,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_IEO_HAP_MD.wav,happy
4110,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_TIE_ANG_XX.wav,angry
4111,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_ITH_ANG_XX.wav,angry
4112,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_IWW_SAD_XX.wav,sad
4113,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_IEO_HAP_HI.wav,happy
4114,drive/My Drive/Speech Emotion Recognition/data/CREMA/1049_TAI_ANG_XX.wav,angry
4115,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-02-15.wav,sad
4116,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_ITH_NEU_XX.wav,neutral
4117,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_IWW_ANG_XX.wav,angry
4118,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_IWL_SAD_XX.wav,sad
4119,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_IWW_ANG_XX.wav,angry
4120,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_IEO_HAP_MD.wav,happy
4121,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-02-05.wav,sad
4122,drive/My Drive/Speech Emotion Recognition/data/CREMA/1032_TSI_NEU_XX.wav,neutral
4123,drive/My Drive/Speech Emotion Recognition/data/CREMA/1014_ITH_NEU_XX.wav,neutral
4124,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_IEO_SAD_MD.wav,sad
4125,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_ITH_NEU_XX.wav,neutral
4126,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_IWW_ANG_XX.wav,angry
4127,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_TAI_SAD_XX.wav,sad
4128,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_IEO_ANG_HI.wav,angry
4129,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-01-01-12.wav,sad
4130,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_MTI_HAP_XX.wav,happy
4131,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-02-09.wav,happy
4132,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_IWL_SAD_XX.wav,sad
4133,drive/My Drive/Speech Emotion Recognition/data/CREMA/1029_IWL_HAP_XX.wav,happy
4134,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_TSI_HAP_XX.wav,happy
4135,drive/My Drive/Speech Emotion Recognition/data/CREMA/1066_IEO_ANG_MD.wav,angry
4136,drive/My Drive/Speech Emotion Recognition/data/CREMA/1010_IOM_HAP_XX.wav,happy
4137,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_IOM_HAP_XX.wav,happy
4138,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_MTI_ANG_XX.wav,angry
4139,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_TAI_SAD_XX.wav,sad
4140,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-02-02-08.wav,neutral
4141,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_IWL_NEU_XX.wav,neutral
4142,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_TSI_SAD_XX.wav,sad
4143,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-02-16.wav,neutral
4144,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_WSI_HAP_XX.wav,happy
4145,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_IEO_NEU_XX.wav,neutral
4146,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_MTI_HAP_XX.wav,happy
4147,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-01-23.wav,neutral
4148,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-06.wav,happy
4149,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_IOM_NEU_XX.wav,neutral
4150,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_IEO_SAD_LO.wav,sad
4151,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_ITS_HAP_XX.wav,happy
4152,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_ITS_SAD_XX.wav,sad
4153,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_WSI_NEU_XX.wav,neutral
4154,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_TIE_SAD_XX.wav,sad
4155,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_IEO_SAD_HI.wav,sad
4156,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_IWW_ANG_XX.wav,angry
4157,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_IEO_ANG_LO.wav,angry
4158,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-02-22.wav,sad
4159,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_WSI_SAD_XX.wav,sad
4160,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_IEO_NEU_XX.wav,neutral
4161,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_IWW_SAD_XX.wav,sad
4162,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_ITS_HAP_XX.wav,happy
4163,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_IWL_NEU_XX.wav,neutral
4164,drive/My Drive/Speech Emotion Recognition/data/CREMA/1006_IOM_HAP_XX.wav,happy
4165,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-02-13.wav,angry
4166,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_TAI_NEU_XX.wav,neutral
4167,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_WSI_NEU_XX.wav,neutral
4168,drive/My Drive/Speech Emotion Recognition/data/CREMA/1027_IEO_HAP_LO.wav,happy
4169,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_IWL_HAP_XX.wav,happy
4170,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_IEO_ANG_MD.wav,angry
4171,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-01-08.wav,neutral
4172,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_TSI_NEU_XX.wav,neutral
4173,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-02-11.wav,happy
4174,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_IOM_ANG_XX.wav,angry
4175,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_IWW_NEU_XX.wav,neutral
4176,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-16.wav,happy
4177,drive/My Drive/Speech Emotion Recognition/data/CREMA/1025_ITH_SAD_XX.wav,sad
4178,drive/My Drive/Speech Emotion Recognition/data/CREMA/1049_MTI_NEU_XX.wav,neutral
4179,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_ITH_SAD_XX.wav,sad
4180,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-01-19.wav,angry
4181,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_MTI_SAD_XX.wav,sad
4182,drive/My Drive/Speech Emotion Recognition/data/CREMA/1066_IEO_NEU_XX.wav,neutral
4183,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-02-15.wav,angry
4184,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-23.wav,happy
4185,drive/My Drive/Speech Emotion Recognition/data/CREMA/1002_MTI_HAP_XX.wav,happy
4186,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_IEO_ANG_LO.wav,angry
4187,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_TIE_SAD_XX.wav,sad
4188,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_TSI_ANG_XX.wav,angry
4189,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_IEO_SAD_LO.wav,sad
4190,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-02-17.wav,neutral
4191,drive/My Drive/Speech Emotion Recognition/data/CREMA/1036_IEO_HAP_HI.wav,happy
4192,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_ITS_NEU_XX.wav,neutral
4193,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_WSI_SAD_XX.wav,sad
4194,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_WSI_ANG_XX.wav,angry
4195,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-01-02-03.wav,sad
4196,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_MTI_NEU_XX.wav,neutral
4197,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-01-21.wav,angry
4198,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_TIE_SAD_XX.wav,sad
4199,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_IWL_HAP_XX.wav,happy
4200,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_TSI_SAD_XX.wav,sad
4201,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_IWL_NEU_XX.wav,neutral
4202,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_ITH_SAD_XX.wav,sad
4203,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_IWL_SAD_XX.wav,sad
4204,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_MTI_NEU_XX.wav,neutral
4205,drive/My Drive/Speech Emotion Recognition/data/CREMA/1024_ITS_NEU_XX.wav,neutral
4206,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_IEO_SAD_LO.wav,sad
4207,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_WSI_SAD_XX.wav,sad
4208,drive/My Drive/Speech Emotion Recognition/data/CREMA/1020_TSI_SAD_XX.wav,sad
4209,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-01-02-14.wav,sad
4210,drive/My Drive/Speech Emotion Recognition/data/CREMA/1054_WSI_SAD_XX.wav,sad
4211,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_IEO_NEU_XX.wav,neutral
4212,drive/My Drive/Speech Emotion Recognition/data/CREMA/1010_IEO_ANG_LO.wav,angry
4213,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_WSI_SAD_XX.wav,sad
4214,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_ITS_ANG_XX.wav,angry
4215,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_MTI_NEU_XX.wav,neutral
4216,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_TAI_HAP_XX.wav,happy
4217,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_TIE_SAD_XX.wav,sad
4218,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_MTI_NEU_XX.wav,neutral
4219,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_IEO_HAP_HI.wav,happy
4220,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_MTI_SAD_XX.wav,sad
4221,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_TAI_NEU_XX.wav,neutral
4222,drive/My Drive/Speech Emotion Recognition/data/CREMA/1014_IWW_NEU_XX.wav,neutral
4223,drive/My Drive/Speech Emotion Recognition/data/CREMA/1010_WSI_NEU_XX.wav,neutral
4224,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_IWW_SAD_XX.wav,sad
4225,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_IWL_SAD_XX.wav,sad
4226,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-02-18.wav,sad
4227,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-01-17.wav,happy
4228,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-01-24.wav,happy
4229,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-01-14.wav,neutral
4230,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_IEO_HAP_MD.wav,happy
4231,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_IWL_HAP_XX.wav,happy
4232,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_MTI_HAP_XX.wav,happy
4233,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_IEO_SAD_MD.wav,sad
4234,drive/My Drive/Speech Emotion Recognition/data/CREMA/1025_DFA_NEU_XX.wav,neutral
4235,drive/My Drive/Speech Emotion Recognition/data/CREMA/1025_TSI_ANG_XX.wav,angry
4236,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_MTI_HAP_XX.wav,happy
4237,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_DFA_NEU_XX.wav,neutral
4238,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_IOM_NEU_XX.wav,neutral
4239,drive/My Drive/Speech Emotion Recognition/data/CREMA/1025_IEO_SAD_LO.wav,sad
4240,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-01-11.wav,angry
4241,drive/My Drive/Speech Emotion Recognition/data/CREMA/1049_IEO_HAP_HI.wav,happy
4242,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_IEO_ANG_HI.wav,angry
4243,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_ITS_NEU_XX.wav,neutral
4244,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_IWW_ANG_XX.wav,angry
